V1,V2,V3,V4,V5,V6,V7,Names
9,-18.4540085239083,4.31956376189283,-26.9201979261425,-9.98781912167397,18.2516299776776,1.93560243887074e-05,equal_neighbors(lympho_and_other)
23,9.588694457099,0.408544085108177,8.78796276419011,10.3894261500079,550.859832648008,8.18355207897383e-122,High_Cellularity
26,2.24392247366168,0.671132612870479,0.928526723585277,3.55931822373808,11.1788984168385,0.0008273287800815,PR status
